Context,Actual,Response
"[SOC][User]Thank you, the train should arrive at 13:45 and leave on Monday.[slots]monday 13:45[Bot]I have train TR9195 leaving at 5:01 and arriving 7:44. [slots]7:44 TR9195 5:01[User]Please book it for 3 people on a Monday.[slots]monday 3[EOC]",[Bot]OKay I will work on booking this for you and be back with you shortly. ,"[SOR][Bot]Booking was successful, the total fee is 20.2 GBP payable at the station.
Reference number is : XL946A75."
[SOC][User]Please book it for 3 people on a Monday.[slots]monday 3[Bot]OKay I will work on booking this for you and be back with you shortly. [slots][User]I need those reservations please. [slots][EOC],"[Bot]Booking was successful, the total fee is 225.3 GBP payable at the station.  Reference number is : SUL26CG0.  Can I assist you further today?",[SOR][Bot]How many days are you staying and what time does your stay begin?
"[SOC][User]I need those reservations please. [slots][Bot]Booking was successful, the total fee is 225.3 GBP payable at the station.  Reference number is : SUL26CG0.  Can I assist you further today?[slots]225.3 GBP SUL26CG0[User]Thank you. That is all.[slots][EOC]",[Bot]Thank you for calling. I hope you have a fantastic day. Goodbye.,"[SOR][Bot]You're welcome. If there is anything else I can do to assist you, please let us know the company.  Bye. "
"[SOC][User]Hi, could you tell me some attractions in Cambridge?[slots][Bot]Hello, there are some wonderful museums and most of them are free entrance. We have Holy Trinity Church located on Market St.[slots]free entrance museums Holy Trinity Church Market St. some most[User]A swimming pool sounds like much more fun, doesn't it?[slots][EOC]","[Bot]There are four pools, abbey pool and astroturf pitch, jesus green outdoor pool, kings hedges learner pool, and parkside pools. Which would you like?",[SOR][Bot]Cambridge has 5 options available. Would you like more information on the pools or come along with me on your trip?
"[SOC][User]A swimming pool sounds like much more fun, doesn't it?[slots][Bot]There are four pools, abbey pool and astroturf pitch, jesus green outdoor pool, kings hedges learner pool, and parkside pools. Which would you like?[slots]abbey pool and astroturf pitch jesus green outdoor pool kings hedges learner pool and parkside pools . 4[User]Any one of those is fine. May I get the entrance fee?[slots][EOC]","[Bot]I'm, sorry, but the entrance fee is not listed. Would you like a phone number for one of them?",[SOR][Bot]There is no entrance fee for the Abbey Pool.
"[SOC][User]Any one of those is fine. May I get the entrance fee?[slots][Bot]I'm, sorry, but the entrance fee is not listed. Would you like a phone number for one of them?[slots]not listed[User]Yes. I am also looking for a train, leaving on Friday after 10, depart cambridge, going to leicester.[slots]leicester friday cambridge[EOC]","[Bot]TR5648 will be departing cambridge Friday at 10:21, and arriving by 12:06 in leicester. Would you like to book a seat for this train?",[SOR][Bot]There are 133 trains fitting that description.  Do you have a particular time of day you want to go? 
"[SOC][User]Yes. I am also looking for a train, leaving on Friday after 10, depart cambridge, going to leicester.[slots]leicester friday cambridge[Bot]TR5648 will be departing cambridge Friday at 10:21, and arriving by 12:06 in leicester. Would you like to book a seat for this train?[slots]cambridge Friday 12:06 10:21 TR5648[User]That will work. Can I have this booking for six people as well as the reference number please?[slots]6[EOC]",[Bot]I've booked that. Your reference number is 0ICM79OM.,"[SOR][Bot]Booking was successful, the total fee is 70.7 GBP payable at the station.
Reference number is : VPCY82WP. Is there anything else I can help you with?"
[SOC][User]That will work. Can I have this booking for six people as well as the reference number please?[slots]6[Bot]I've booked that. Your reference number is 0ICM79OM.[slots]0ICM79OM[User]Great thank you that should be all[slots][EOC],"[Bot]Thank you, have a great day.",[SOR][Bot]i'm glad i could help today. good day
"[SOC][User]Hello, I am looking for a train to cambridge that arrives by 17:15.[slots]cambridge 17:15[Bot]We'll find you something. Where are you departing from? [slots][User]I am departing from London Kings Cross on Monday.[slots]monday london kings cross[EOC]",[Bot]I have train TR9114 that leaves at 15:17 and will get you into Cambridge by 16:08. Would that work for you?,"[SOR][Bot]Booking to Cambridge for Monday leaves at 5:17, 19:17 and 21:17, respectively. Your Reference number is : BTDH2964. What else can I help you with?"
[SOC][User]I am departing from London Kings Cross on Monday.[slots]monday london kings cross[Bot]I have train TR9114 that leaves at 15:17 and will get you into Cambridge by 16:08. Would that work for you?[slots]16:08 15:17 Cambridge TR9114[User]that is fine. get me the travel time[slots][EOC],[Bot]The travel time for the TR9114 is 51 minutes. Is there anything else I can help you with?,[SOR][Bot]the travel time is 47 minutes.
"[SOC][User]that is fine. get me the travel time[slots][Bot]The travel time for the TR9114 is 51 minutes. Is there anything else I can help you with?[slots]TR9114 51 minutes[User]Yes, I'm also looking for an expensive restaurant in the center of town.[slots]expensive[EOC]",[Bot]i have 33 expensive restaurants in the centre of town. what type of food would you like?,"[SOR][Bot]How many people are in your party,  how many days, at what time?"
"[SOC][User]Yes, I'm also looking for an expensive restaurant in the center of town.[slots]expensive[Bot]i have 33 expensive restaurants in the centre of town. what type of food would you like?[slots]centre of town 33 expensive[User]The type of food is not important, but I need one that can seat 8 people at 21:00. Can you make a suggestion?[slots]21:00 8[EOC]",[Bot]I would recommend the Cambridge chop house.  It serves British food.  Would you like me to try to make a reservation?,[SOR][Bot]I can book the fez club which is an african restaurant at 21 - 24 Northampton Road in the moderate price range. Would you like me to book it for you?
"[SOC][User]The type of food is not important, but I need one that can seat 8 people at 21:00. Can you make a suggestion?[slots]21:00 8[Bot]I would recommend the Cambridge chop house.  It serves British food.  Would you like me to try to make a reservation?[slots]Cambridge chop house British[User]Yes please. I need it to be for 8 people at 21:00 on Monday. [slots]21:00 monday 8[EOC]",[Bot]Booking was successful. The table will be reserved for 15 minutes. Your reference number is : 4DH6BKJO. Can I help you with anything else?,[SOR][Bot]I made a reservation and your reference number is 8JM8PI9M.
[SOC][User]Yes please. I need it to be for 8 people at 21:00 on Monday. [slots]21:00 monday 8[Bot]Booking was successful. The table will be reserved for 15 minutes. Your reference number is : 4DH6BKJO. Can I help you with anything else?[slots]4DH6BKJO[User]thank you so much for all of your help you have been great![slots][EOC],[Bot]My pleasure! Enjoy your trip.,[SOR][Bot]Thank you very much.
"[SOC][User]Hi. I'd like to find a very nice restaurant to go to. [slots][Bot]Sure, are you looking for anything specific?[slots][User]I am looking for something expensive and in the southern part of town. [slots]expensive south[EOC]",[Bot]Can I ask what type of food you are looking for?,"[SOR][Bot]Yes, I have 13 options for expensive restaurants in the south part of town.  Did you have a cuisine preference?"
[SOC][User]I am looking for something expensive and in the southern part of town. [slots]expensive south[Bot]Can I ask what type of food you are looking for?[slots][User]It doesn't really matter. What can you recommend?[slots][EOC],[Bot]I have five places. The Peking is a nice place. Shall I book it?,[SOR][Bot]Sure.  I can recommend fava beans.  What other info is there for them?
"[SOC][User]It doesn't really matter. What can you recommend?[slots][Bot]I have five places. The Peking is a nice place. Shall I book it?[slots]five The Peking[User]Please, I'll need a table for 4 at 12:30 on Sunday.[slots]12:30 sunday 4[EOC]",[Bot]You are booked for sunday and your reference number is KLH0CDT4. May I help you with anything else today?,"[SOR][Bot]The booking was successful. That table will be reserved for 15 minutes.
Reference number is : M63JNW4."
"[SOC][User]Please, I'll need a table for 4 at 12:30 on Sunday.[slots]12:30 sunday 4[Bot]You are booked for sunday and your reference number is KLH0CDT4. May I help you with anything else today?[slots]KLH0CDT4[User]Yes, I am looking for a museum.  Can you recommend any?[slots]museum[EOC]","[Bot]There are many in our lovely city. The broughton house gallery, the cafe jello gallery and cambridge artworks.","[SOR][Bot]I am so sorry, but no museums exist in that area. Will you be looking for something else?"
"[SOC][User]Yes, I am looking for a museum.  Can you recommend any?[slots]museum[Bot]There are many in our lovely city. The broughton house gallery, the cafe jello gallery and cambridge artworks.[slots]broughton house gallery the cafe jello gallery cambridge artworks many[User]The cafe jello gallery sounds interesting. What is their phone number?[slots]cafe jello gallery[EOC]",[Bot]01223312112 and free admission!,[SOR][Bot]It is 01223312112. Can I help you with anything else today?
"[SOC][User]The cafe jello gallery sounds interesting. What is their phone number?[slots]cafe jello gallery[Bot]01223312112 and free admission![slots]01223312112 free admission[User]Great that's all I needed today, thank you![slots][EOC]",[Bot]Thank you for using the Cambridge TownInfo centre. Have a great day.,[SOR][Bot]Alrighty then. Have a lovely day!
"[SOC][User]I'm looking for a restaurant in the centre..[slots]centre[Bot]There are over 60 restaurants to choose from in the centre. Is there a type of food you are interested in? [slots]60 centre[User]I'd like for it to be expensive. Any you choose is fine. I'll need the postcode, also, please. [slots]expensive[EOC]",[Bot]Kymmoy meets your criteria. It serves Asian Oriental food. The postcode is cb12as. ,[SOR][Bot]Okay! There are ten expensive restaurants in the centre of town. Would you like to narrow it down by area or price range?
"[SOC][User]I'd like for it to be expensive. Any you choose is fine. I'll need the postcode, also, please. [slots]expensive[Bot]Kymmoy meets your criteria. It serves Asian Oriental food. The postcode is cb12as. [slots]Kymmoy Asian Oriental cb12as[User]Great, thanks.  I'm also looking for an attraction called the  sheep's green and lammas land park fen causeway.[slots]sheep 's green and lammas land park fen causeway[EOC]","[Bot]Sheep's green and lammas land park fen causeway is a park in the south area with free admission. Postcode cb22ad, phone 01223302580 and is located on fen causeway, newnham road.","[SOR][Bot]Sounds good, but I can't provide you with that information. How about the cow pizza kitchen and bar?"
