Context,Actual,Response
[SOC][USER] Take care ! Don't slip on the ground . [triples]don IsA title slip IsA sheet care IsA protection ground FormOf grind slip Causes slip care IsA word care IsA repair slip IsA mishap don IsA gentleman slip IsA lingerie care IsA work ground IsA surface ground IsA connection slip IsA mistake don IsA head[SYSTEM] I've got it . I like the feeling of stepping on the ice . [triples]feeling IsA state ice IsA material got FormOf get ice IsA water ice IsA drink feeling FormOf feel ice IsA solid ice IsA diamond ice IsA crystal stepping FormOf step stepping IsA transfer ve FormOf have ice IsA object[USER] Yes . Very wonderful . [triples]yes IsA affirmative yes SimilarTo nod[EOC],[SOR][SYSTEM] There is a snowman over there . [EOR],[SOR][SYSTEM] Having a good time in the rink is my dream. [EOR]
"[SOC][USER]Who are those guys ? [triples]guys FormOf guy[SYSTEM] Kobe Bryant and Shaquille O ’ Neal , they are the Los Angeles Lakers ’ star players . [triples]kobe IsA city players FormOf player[USER] Oh . [triples]oh FormOf o oh IsA base[EOC]","[SOR][SYSTEM] Wait a second . He shoots , he scores ! [EOR]",[SOR][SYSTEM] Kobe Bryant ’ s looking ahead to opening the summer league. [EOR]
"[SOC][USER] Oh . [triples]oh FormOf o oh IsA base[SYSTEM] Wait a second . He shoots , he scores ! [triples]second IsA rank second IsA date second IsA attendant second IsA agreement shoots FormOf shoot scores FormOf score[USER] All right ! [triples]right SimilarTo extraordinary right IsA hand right IsA turn right IsA norm right IsA interest right IsA justice right SimilarTo conservative right SimilarTo far right SimilarTo satisfactory right IsA position right SimilarTo outside[EOC]","[SOR][SYSTEM] Here comes Jordan , though . [EOR]",[SOR][SYSTEM] Thank you so much. [EOR]
"[SOC][USER] All right ! [triples]right SimilarTo extraordinary right IsA hand right IsA turn right IsA norm right IsA interest right IsA justice right SimilarTo conservative right SimilarTo far right SimilarTo satisfactory right IsA position right SimilarTo outside[SYSTEM] Here comes Jordan , though . [triples]comes FormOf come jordan IsA country[USER] Wow , Michael Jordan ’ s slam-dunks are beautiful things to watch . [triples]slam IsA victory slam IsA noise michael IsA saint slam IsA magazine slam IsA company jordan IsA country dunks FormOf dunk slam IsA impact[EOC]","[SOR][SYSTEM] Yeah . He ’ s older , so he doesn ’ t slam as much as he did when he was younger , but when he does , it ’ s still amazing . [EOR]","[SOR][SYSTEM] Yes, I love it. He has great hands and makes the defender slam jump up. [EOR]"
"[SOC][USER] Wow , Michael Jordan ’ s slam-dunks are beautiful things to watch . [triples]slam IsA victory slam IsA noise michael IsA saint slam IsA magazine slam IsA company jordan IsA country dunks FormOf dunk slam IsA impact[SYSTEM] Yeah . He ’ s older , so he doesn ’ t slam as much as he did when he was younger , but when he does , it ’ s still amazing . [triples]slam IsA victory slam IsA noise slam IsA magazine slam IsA company younger FormOf young older FormOf old younger SimilarTo junior older SimilarTo experienced slam IsA impact does FormOf do younger IsA description[USER] Which team do you think will win ? [triples]win IsA victory team IsA group team IsA unit team IsA team[EOC]",[SOR][SYSTEM] The Lakers . Jordan is the only good player Washington has . [EOR],[SOR][SYSTEM] I think Jimmy Ferriss will win. [EOR]
"[SOC][USER]I am sorry to trouble you again , Mr.Stone . [triples]trouble IsA effort stone SimilarTo rock stone IsA coldness trouble IsA difficulty stone IsA stone trouble IsA pregnancy trouble IsA happening[SYSTEM] It's ok . What do you want to ask ? [triples]ok FormOf okay ok IsA magazine[USER] Where should I go after I arrived at the university ? [triples]university IsA body university IsA institution university IsA organization university IsA school arrived FormOf arrive university IsA academy university HasA classrooms university IsA place university IsA establishment[EOC]",[SOR][SYSTEM] The first place you should go is the International Center . [EOR],[SOR][SYSTEM] The nearest place I can take is Paris or London. [EOR]
[SOC][USER] Where should I go after I arrived at the university ? [triples]university IsA body university IsA institution university IsA organization university IsA school arrived FormOf arrive university IsA academy university HasA classrooms university IsA place university IsA establishment[SYSTEM] The first place you should go is the International Center . [triples]center IsA place place IsA condition center IsA class international SimilarTo foreign center IsA object place IsA item place IsA situation international SimilarTo multinational center IsA building center IsA point international SimilarTo worldwide center IsA position place IsA cognition place IsA passage center IsA centre center IsA area center IsA sweet[USER] Why ? [triples]nan[EOC],[SOR][SYSTEM] You can get help there in dealing with the United States Immigration and Naturalization Service ; you can find Foreign Student Advisers . [EOR],[SOR][SYSTEM] I want to learn to be a professional. [EOR]
[SOC][USER] Why ? [triples]nan[SYSTEM] You can get help there in dealing with the United States Immigration and Naturalization Service ; you can find Foreign Student Advisers . [triples]advisers FormOf adviser foreign SimilarTo exotic foreign SimilarTo international student IsA worker student IsA learning foreign SimilarTo imported immigration IsA body foreign SimilarTo overseas naturalization IsA borrowing student IsA person naturalization IsA introduction[USER] What kind of role do foreign student advisers play ? [triples]advisers FormOf adviser foreign SimilarTo exotic foreign SimilarTo international student IsA worker student IsA learning play IsA action foreign SimilarTo imported foreign SimilarTo overseas student IsA person play IsA magazine play IsA touch role IsA activity play IsA show play IsA use role IsA do[EOC],"[SOR][SYSTEM] They'll discuss personal concerns , housing , adjustment , finances and other matters with you . [EOR]","[SOR][SYSTEM] You teach German, visit other schools, learn a bunch of common English in English classes, work abroad and so on. You also form a team with friendly teachers and play English perfectly well. Another interview is not possible, because"
"[SOC][USER] What kind of role do foreign student advisers play ? [triples]advisers FormOf adviser foreign SimilarTo exotic foreign SimilarTo international student IsA worker student IsA learning play IsA action foreign SimilarTo imported foreign SimilarTo overseas student IsA person play IsA magazine play IsA touch role IsA activity play IsA show play IsA use role IsA do[SYSTEM] They'll discuss personal concerns , housing , adjustment , finances and other matters with you . [triples]housing IsA structure finances FormOf finance housing FormOf house matters FormOf matter concerns FormOf concern finances IsA anything[USER] Can we get any more help at the International Center ? [triples]center IsA place center IsA class international SimilarTo foreign center IsA object international SimilarTo multinational center IsA building center IsA point international SimilarTo worldwide center IsA position help IsA book center IsA centre center IsA area center IsA sweet[EOC]","[SOR][SYSTEM] Yes , a lot more . If you go there just before the beginning of the fall's semester , you can get your student ID and social security number there . They will keep your documents up-to-date . They will offer an orientation program for new comers . They will also help you contact your department and registration office . [EOR]",[SOR][SYSTEM] We have always been privy to help from others. [EOR]
"[SOC][USER] Can we get any more help at the International Center ? [triples]center IsA place center IsA class international SimilarTo foreign center IsA object international SimilarTo multinational center IsA building center IsA point international SimilarTo worldwide center IsA position help IsA book center IsA centre center IsA area center IsA sweet[SYSTEM] Yes , a lot more . If you go there just before the beginning of the fall's semester , you can get your student ID and social security number there . They will keep your documents up-to-date . They will offer an orientation program for new comers . They will also help you contact your department and registration office . [triples]department IsA sector student IsA worker department IsA division student IsA learning department IsA state student IsA person documents FormOf document registration IsA entrance registration IsA body documents IsA papers registration IsA authorization registration IsA certificate[USER] I see . It must be worth going to . [triples]worth SimilarTo valuable going IsA action worth IsA quality going SimilarTo active going FormOf go going IsA accomplishment[EOC]","[SOR][SYSTEM] Besides these , the center staff also works with community organizations which provide tours , home hospitality , speaking engagements and assistance for wives of foreign students . In cooperation with nationality clubs , student associations and other organizations , the International Center provides a varied program of cultural and social events throughout the year . [EOR]","[SOR][SYSTEM] Hold on a second. I am gonna get it. More Open In your name, and the alley doors will close [EOR]"
"[SOC][USER] I see . It must be worth going to . [triples]worth SimilarTo valuable going IsA action worth IsA quality going SimilarTo active going FormOf go going IsA accomplishment[SYSTEM] Besides these , the center staff also works with community organizations which provide tours , home hospitality , speaking engagements and assistance for wives of foreign students . In cooperation with nationality clubs , student associations and other organizations , the International Center provides a varied program of cultural and social events throughout the year . [triples]center IsA place organizations HasA members center IsA class international SimilarTo foreign center IsA object international SimilarTo multinational center IsA building center IsA point international SimilarTo worldwide center IsA position center IsA centre organizations FormOf organization center IsA area center IsA sweet[USER] Wonderful . It is a home for foreign students . [triples]foreign SimilarTo exotic home IsA castle students FormOf student foreign SimilarTo international home IsA residence home IsA house foreign SimilarTo imported foreign SimilarTo overseas home IsA environment home SimilarTo domicile home IsA location home IsA institution students HasA pets home HasA bedrooms home SimilarTo house home IsA beginning students HasA notebook[EOC]","[SOR][SYSTEM] It sure is . They also serve tea , coffee and refreshments . The Center staff members are also friendly and helpful . Everyone loves them . [EOR]",[SOR][SYSTEM] There is always plenty of reason to visit. Have you seen the service on the street? [EOR]
